model_type,id,score
RandomForestRFE,RF-1-1,0.2916666666666667
RandomForestRFE,RF-2-1,0.375
RandomForestRFE,RF-3-1,0.2777777777777778
RandomForestRFE,RF-4-1,0.3333333333333333
RandomForestRFE,RF-5-1,0.3611111111111111
RandomForestRFE,RF-6-1,0.3055555555555555
RandomForestRFE,RF-7-1,0.5
RandomForestRFE,RF-8-1,0.4722222222222222
RandomForestRFE,RF-9-1,0.5
RandomForestRFE,RF-10-1,0.5555555555555556
RandomForestRFE,RF-11-1,0.41666666666666663
RandomForestRFE,RF-12-1,0.41666666666666663
RandomForestRFE,RF-13-1,0.41666666666666663
RandomForestRFE,RF-14-1,0.4444444444444444
RandomForestRFE,RF-15-1,0.38888888888888884
RandomForestRFE,RF-16-1,0.38888888888888884
RandomForestRFE,RF-17-1,0.41666666666666663
RandomForestRFE,RF-18-1,0.41666666666666663
RandomForestRFE,RF-19-1,0.41666666666666663
RandomForestRFE,RF-20-1,0.4444444444444444
RandomForestRFE,RF-21-1,0.4722222222222222
RandomForestRFE,RF-22-1,0.4722222222222222
RandomForestRFE,RF-23-1,0.41666666666666663
RandomForestRFE,RF-24-1,0.4722222222222222
RandomForestRFE,RF-25-1,0.4722222222222222
RandomForestRFE,RF-26-1,0.4444444444444444
RandomForestRFE,RF-27-1,0.4722222222222222
RandomForestRFE,RF-28-1,0.4722222222222222
RandomForestRFE,RF-29-1,0.4722222222222222
RandomForestRFE,RF-30-1,0.3888888888888889
RandomForestRFE,RF-31-1,0.4722222222222222
RandomForestRFE,RF-32-1,0.4722222222222222
RandomForestRFE,RF-33-1,0.4722222222222222
RandomForestRFE,RF-34-1,0.3611111111111111
RandomForestRFE,RF-35-1,0.4722222222222222
RandomForestRFE,RF-36-1,0.4722222222222222
RandomForestRFE,RF-37-1,0.4444444444444444
RandomForestRFE,RF-38-1,0.4722222222222222
RandomForestRFE,RF-39-1,0.4722222222222222
RandomForestRFE,RF-40-1,0.4722222222222222
RandomForestRFE,RF-41-1,0.4444444444444444
RandomForestRFE,RF-42-1,0.4722222222222222
RandomForestRFE,RF-43-1,0.4722222222222222
RandomForestRFE,RF-44-1,0.4722222222222222
RandomForestRFE,RF-45-1,0.4444444444444444
RandomForestRFE,RF-46-1,0.5555555555555556
RandomForestRFE,RF-47-1,0.4444444444444444
RandomForestRFE,RF-48-1,0.4722222222222222
RandomForestRFE,RF-49-1,0.4444444444444444
RandomForestRFE,RF-50-1,0.4722222222222222
RandomForestRFE,RF-51-1,0.4722222222222222
RandomForestRFE,RF-52-1,0.4722222222222222
RandomForestRFE,RF-53-1,0.4444444444444444
RandomForestRFE,RF-54-1,0.4722222222222222
RandomForestRFE,RF-55-1,0.4722222222222222
RandomForestRFE,RF-56-1,0.4444444444444444
RandomForestRFE,RF-57-1,0.4722222222222222
RandomForestRFE,RF-58-1,0.4444444444444444
RandomForestRFE,RF-59-1,0.4722222222222222
RandomForestRFE,RF-60-1,0.3888888888888889
RandomForestRFE,RF-61-1,0.4444444444444444
RandomForestRFE,RF-62-1,0.3333333333333333
RandomForestRFE,RF-63-1,0.4444444444444444
RandomForestRFE,RF-64-1,0.3611111111111111
RandomForestRFE,RF-65-1,0.4444444444444444
RandomForestRFE,RF-66-1,0.4722222222222222
RandomForestRFE,RF-67-1,0.3611111111111111
RandomForestRFE,RF-68-1,0.41666666666666663
RandomForestRFE,RF-69-1,0.3611111111111111
RandomForestRFE,RF-70-1,0.3888888888888889
RandomForestRFE,RF-71-1,0.4444444444444444
RandomForestRFE,RF-72-1,0.4722222222222222
RandomForestRFE,RF-73-1,0.4444444444444444
RandomForestRFE,RF-74-1,0.5
RandomForestRFE,RF-75-1,0.4444444444444444
RandomForestRFE,RF-76-1,0.4444444444444444
RandomForestRFE,RF-77-1,0.3611111111111111
RandomForestRFE,RF-78-1,0.4444444444444444
RandomForestRFE,RF-79-1,0.4444444444444444
RandomForestRFE,RF-80-1,0.4722222222222222
RandomForestRFE,RF-81-1,0.4444444444444444
RandomForestRFE,RF-82-1,0.4722222222222222
RandomForestRFE,RF-83-1,0.4444444444444444
RandomForestRFE,RF-84-1,0.4722222222222222
RandomForestRFE,RF-85-1,0.41666666666666663
RandomForestRFE,RF-86-1,0.41666666666666663
RandomForestRFE,RF-87-1,0.5
RandomForestRFE,RF-88-1,0.3888888888888889
RandomForestRFE,RF-89-1,0.3888888888888889
RandomForestRFE,RF-90-1,0.4444444444444444
RandomForestRFE,RF-91-1,0.5
RandomForestRFE,RF-92-1,0.3611111111111111
RandomForestRFE,RF-93-1,0.4444444444444444
RandomForestRFE,RF-94-1,0.4444444444444444
RandomForestRFE,RF-95-1,0.4722222222222222
RandomForestRFE,RF-96-1,0.4444444444444444
RandomForestRFE,RF-97-1,0.5277777777777778
RandomForestRFE,RF-98-1,0.4444444444444444
RandomForestRFE,RF-99-1,0.4444444444444444
RandomForestRFE,RF-100-1,0.4444444444444444
RandomForestRFE,RF-101-1,0.4722222222222222
RandomForestRFE,RF-102-1,0.3888888888888889
RandomForestRFE,RF-103-1,0.4722222222222222
RandomForestRFE,RF-104-1,0.4444444444444444
RandomForestRFE,RF-105-1,0.4722222222222222
RandomForestRFE,RF-106-1,0.3333333333333333
RandomForestRFE,RF-107-1,0.3333333333333333
RandomForestRFE,RF-108-1,0.4444444444444444
RandomForestRFE,RF-109-1,0.3888888888888889
RandomForestRFE,RF-110-1,0.3888888888888889
RandomForestRFE,RF-111-1,0.41666666666666663
RandomForestRFE,RF-112-1,0.3333333333333333
RandomForestRFE,RF-113-1,0.3888888888888889
RandomForestRFE,RF-114-1,0.4444444444444444
RandomForestRFE,RF-115-1,0.3888888888888889
RandomForestRFE,RF-116-1,0.4722222222222222
RandomForestRFE,RF-117-1,0.4444444444444444
RandomForestRFE,RF-118-1,0.4722222222222222
RandomForestRFE,RF-119-1,0.3888888888888889
RandomForestRFE,RF-120-1,0.4444444444444444
RandomForestRFE,RF-121-1,0.4722222222222222
RandomForestRFE,RF-122-1,0.4722222222222222
RandomForestRFE,RF-123-1,0.3888888888888889
RandomForestRFE,RF-124-1,0.3611111111111111
RandomForestRFE,RF-125-1,0.4444444444444444
RandomForestRFE,RF-126-1,0.4444444444444444
RandomForestRFE,RF-127-1,0.4444444444444444
RandomForestRFE,RF-128-1,0.4722222222222222
RandomForestRFE,RF-129-1,0.5555555555555556
RandomForestRFE,RF-130-1,0.38888888888888884
RandomForestRFE,RF-131-1,0.3888888888888889
RandomForestRFE,RF-132-1,0.4722222222222222
RandomForestRFE,RF-133-1,0.3611111111111111
RandomForestRFE,RF-134-1,0.3888888888888889
RandomForestRFE,RF-135-1,0.4444444444444444
RandomForestRFE,RF-136-1,0.3611111111111111
RandomForestRFE,RF-137-1,0.4444444444444444
RandomForestRFE,RF-138-1,0.4722222222222222
RandomForestRFE,RF-139-1,0.5
RandomForestRFE,RF-140-1,0.3611111111111111
RandomForestRFE,RF-141-1,0.3888888888888889
RandomForestRFE,RF-142-1,0.3611111111111111
RandomForestRFE,RF-143-1,0.3333333333333333
RandomForestRFE,RF-144-1,0.4722222222222222
RandomForestRFE,RF-145-1,0.4444444444444444
RandomForestRFE,RF-146-1,0.4722222222222222
RandomForestRFE,RF-147-1,0.4444444444444444
RandomForestRFE,RF-148-1,0.4722222222222222
RandomForestRFE,RF-149-1,0.4722222222222222
RandomForestRFE,RF-150-1,0.4722222222222222
RandomForestRFE,RF-151-1,0.5
RandomForestRFE,RF-152-1,0.3888888888888889
RandomForestRFE,RF-153-1,0.4444444444444444
RandomForestRFE,RF-154-1,0.4722222222222222
RandomForestRFE,RF-155-1,0.4444444444444444
RandomForestRFE,RF-156-1,0.4444444444444444
RandomForestRFE,RF-157-1,0.3333333333333333
RandomForestRFE,RF-158-1,0.4444444444444444
RandomForestRFE,RF-159-1,0.3611111111111111
RandomForestRFE,RF-160-1,0.4444444444444444
RandomForestRFE,RF-161-1,0.3333333333333333
RandomForestRFE,RF-162-1,0.4722222222222222
RandomForestRFE,RF-163-1,0.4444444444444444
RandomForestRFE,RF-164-1,0.3888888888888889
RandomForestRFE,RF-165-1,0.3888888888888889
RandomForestRFE,RF-166-1,0.3888888888888889
RandomForestRFE,RF-167-1,0.3611111111111111
RandomForestRFE,RF-168-1,0.41666666666666663
RandomForestRFE,RF-169-1,0.3611111111111111
RandomForestRFE,RF-170-1,0.4444444444444444
RandomForestRFE,RF-171-1,0.3611111111111111
RandomForestRFE,RF-172-1,0.4722222222222222
RandomForestRFE,RF-173-1,0.3888888888888889
RandomForestRFE,RF-174-1,0.3611111111111111
RandomForestRFE,RF-175-1,0.3888888888888889
RandomForestRFE,RF-176-1,0.4444444444444444
RandomForestRFE,RF-177-1,0.3611111111111111
RandomForestRFE,RF-178-1,0.4722222222222222
RandomForestRFE,RF-1-2,0.27777777777777773
RandomForestRFE,RF-2-2,0.3333333333333333
RandomForestRFE,RF-3-2,0.38888888888888884
RandomForestRFE,RF-4-2,0.18055555555555555
RandomForestRFE,RF-5-2,0.3055555555555555
RandomForestRFE,RF-6-2,0.4861111111111111
RandomForestRFE,RF-7-2,0.38888888888888884
RandomForestRFE,RF-8-2,0.3194444444444444
RandomForestRFE,RF-9-2,0.3194444444444444
RandomForestRFE,RF-10-2,0.4861111111111111
RandomForestRFE,RF-11-2,0.375
RandomForestRFE,RF-12-2,0.49999999999999994
RandomForestRFE,RF-13-2,0.4027777777777778
RandomForestRFE,RF-14-2,0.4583333333333333
RandomForestRFE,RF-15-2,0.4444444444444444
RandomForestRFE,RF-16-2,0.4027777777777778
RandomForestRFE,RF-17-2,0.48611111111111116
RandomForestRFE,RF-18-2,0.4027777777777778
RandomForestRFE,RF-19-2,0.4027777777777778
RandomForestRFE,RF-20-2,0.45833333333333337
RandomForestRFE,RF-21-2,0.4305555555555556
RandomForestRFE,RF-22-2,0.5
RandomForestRFE,RF-23-2,0.5833333333333334
RandomForestRFE,RF-24-2,0.5972222222222222
RandomForestRFE,RF-25-2,0.6111111111111112
RandomForestRFE,RF-26-2,0.513888888888889
RandomForestRFE,RF-27-2,0.6666666666666666
RandomForestRFE,RF-28-2,0.4305555555555556
RandomForestRFE,RF-29-2,0.4722222222222222
RandomForestRFE,RF-30-2,0.513888888888889
RandomForestRFE,RF-31-2,0.5277777777777778
RandomForestRFE,RF-32-2,0.513888888888889
RandomForestRFE,RF-33-2,0.5416666666666666
RandomForestRFE,RF-34-2,0.6111111111111112
RandomForestRFE,RF-35-2,0.5277777777777778
RandomForestRFE,RF-36-2,0.5694444444444444
RandomForestRFE,RF-37-2,0.5833333333333334
RandomForestRFE,RF-38-2,0.5694444444444444
RandomForestRFE,RF-39-2,0.5555555555555556
RandomForestRFE,RF-40-2,0.5694444444444444
RandomForestRFE,RF-41-2,0.41666666666666663
RandomForestRFE,RF-42-2,0.625
RandomForestRFE,RF-43-2,0.4861111111111111
RandomForestRFE,RF-44-2,0.5555555555555556
RandomForestRFE,RF-45-2,0.6111111111111112
RandomForestRFE,RF-46-2,0.4861111111111111
RandomForestRFE,RF-47-2,0.5694444444444444
RandomForestRFE,RF-48-2,0.5833333333333334
RandomForestRFE,RF-49-2,0.513888888888889
RandomForestRFE,RF-50-2,0.513888888888889
RandomForestRFE,RF-51-2,0.5555555555555556
RandomForestRFE,RF-52-2,0.5833333333333334
RandomForestRFE,RF-53-2,0.5
RandomForestRFE,RF-54-2,0.5694444444444444
RandomForestRFE,RF-55-2,0.513888888888889
RandomForestRFE,RF-56-2,0.625
RandomForestRFE,RF-57-2,0.5277777777777778
RandomForestRFE,RF-58-2,0.4722222222222222
RandomForestRFE,RF-59-2,0.5972222222222223
RandomForestRFE,RF-60-2,0.5416666666666666
RandomForestRFE,RF-61-2,0.4583333333333333
RandomForestRFE,RF-62-2,0.5972222222222223
RandomForestRFE,RF-63-2,0.4861111111111111
RandomForestRFE,RF-64-2,0.5416666666666667
RandomForestRFE,RF-65-2,0.5833333333333334
RandomForestRFE,RF-66-2,0.5972222222222223
RandomForestRFE,RF-67-2,0.6666666666666666
RandomForestRFE,RF-68-2,0.5555555555555556
RandomForestRFE,RF-69-2,0.4444444444444444
RandomForestRFE,RF-70-2,0.5833333333333334
RandomForestRFE,RF-71-2,0.6111111111111112
RandomForestRFE,RF-72-2,0.4583333333333333
RandomForestRFE,RF-73-2,0.4722222222222222
RandomForestRFE,RF-74-2,0.4861111111111111
RandomForestRFE,RF-75-2,0.5
RandomForestRFE,RF-76-2,0.5416666666666666
RandomForestRFE,RF-77-2,0.5
RandomForestRFE,RF-78-2,0.5833333333333334
RandomForestRFE,RF-79-2,0.5416666666666667
RandomForestRFE,RF-80-2,0.4444444444444444
RandomForestRFE,RF-81-2,0.5416666666666667
RandomForestRFE,RF-82-2,0.5555555555555556
RandomForestRFE,RF-83-2,0.5416666666666667
RandomForestRFE,RF-84-2,0.5277777777777778
RandomForestRFE,RF-85-2,0.4444444444444444
RandomForestRFE,RF-86-2,0.4722222222222222
RandomForestRFE,RF-87-2,0.736111111111111
RandomForestRFE,RF-88-2,0.5694444444444444
RandomForestRFE,RF-89-2,0.513888888888889
RandomForestRFE,RF-90-2,0.5694444444444444
RandomForestRFE,RF-91-2,0.5416666666666667
RandomForestRFE,RF-92-2,0.5833333333333334
RandomForestRFE,RF-93-2,0.5
RandomForestRFE,RF-94-2,0.45833333333333337
RandomForestRFE,RF-95-2,0.48611111111111116
RandomForestRFE,RF-96-2,0.5416666666666666
RandomForestRFE,RF-97-2,0.4722222222222222
RandomForestRFE,RF-98-2,0.5277777777777778
RandomForestRFE,RF-99-2,0.5
RandomForestRFE,RF-100-2,0.4027777777777778
RandomForestRFE,RF-101-2,0.4861111111111111
RandomForestRFE,RF-102-2,0.5694444444444444
RandomForestRFE,RF-103-2,0.4722222222222222
RandomForestRFE,RF-104-2,0.4583333333333333
RandomForestRFE,RF-105-2,0.5
RandomForestRFE,RF-106-2,0.513888888888889
RandomForestRFE,RF-107-2,0.5416666666666666
RandomForestRFE,RF-108-2,0.4305555555555556
RandomForestRFE,RF-109-2,0.5833333333333334
RandomForestRFE,RF-110-2,0.4722222222222222
RandomForestRFE,RF-111-2,0.5694444444444444
RandomForestRFE,RF-112-2,0.5416666666666667
RandomForestRFE,RF-113-2,0.513888888888889
RandomForestRFE,RF-114-2,0.4444444444444444
RandomForestRFE,RF-115-2,0.5694444444444444
RandomForestRFE,RF-116-2,0.48611111111111116
RandomForestRFE,RF-117-2,0.513888888888889
RandomForestRFE,RF-118-2,0.4583333333333333
RandomForestRFE,RF-119-2,0.4722222222222222
RandomForestRFE,RF-120-2,0.4027777777777778
RandomForestRFE,RF-121-2,0.5416666666666667
RandomForestRFE,RF-122-2,0.4722222222222222
RandomForestRFE,RF-123-2,0.5
RandomForestRFE,RF-124-2,0.5555555555555556
RandomForestRFE,RF-125-2,0.48611111111111116
RandomForestRFE,RF-126-2,0.5416666666666667
RandomForestRFE,RF-127-2,0.5972222222222222
RandomForestRFE,RF-128-2,0.4722222222222222
RandomForestRFE,RF-129-2,0.5694444444444444
RandomForestRFE,RF-130-2,0.5416666666666666
RandomForestRFE,RF-131-2,0.4444444444444444
RandomForestRFE,RF-132-2,0.5
RandomForestRFE,RF-133-2,0.513888888888889
RandomForestRFE,RF-134-2,0.375
RandomForestRFE,RF-135-2,0.5555555555555556
RandomForestRFE,RF-136-2,0.513888888888889
RandomForestRFE,RF-137-2,0.4305555555555556
RandomForestRFE,RF-138-2,0.4722222222222222
RandomForestRFE,RF-139-2,0.5416666666666666
RandomForestRFE,RF-140-2,0.5
RandomForestRFE,RF-141-2,0.4722222222222222
RandomForestRFE,RF-142-2,0.4722222222222222
RandomForestRFE,RF-143-2,0.5694444444444444
RandomForestRFE,RF-144-2,0.45833333333333337
RandomForestRFE,RF-145-2,0.4444444444444444
RandomForestRFE,RF-146-2,0.5277777777777778
RandomForestRFE,RF-147-2,0.5
RandomForestRFE,RF-148-2,0.5
RandomForestRFE,RF-149-2,0.5416666666666667
RandomForestRFE,RF-150-2,0.5833333333333334
RandomForestRFE,RF-151-2,0.4722222222222222
RandomForestRFE,RF-152-2,0.4722222222222222
RandomForestRFE,RF-153-2,0.5277777777777778
RandomForestRFE,RF-154-2,0.5
RandomForestRFE,RF-155-2,0.5
RandomForestRFE,RF-156-2,0.4722222222222222
RandomForestRFE,RF-157-2,0.513888888888889
RandomForestRFE,RF-158-2,0.5833333333333334
RandomForestRFE,RF-159-2,0.4305555555555556
RandomForestRFE,RF-160-2,0.5277777777777778
RandomForestRFE,RF-161-2,0.513888888888889
RandomForestRFE,RF-162-2,0.5972222222222223
RandomForestRFE,RF-163-2,0.4722222222222222
RandomForestRFE,RF-164-2,0.5277777777777778
RandomForestRFE,RF-165-2,0.4722222222222222
RandomForestRFE,RF-166-2,0.5277777777777778
RandomForestRFE,RF-167-2,0.4305555555555556
RandomForestRFE,RF-168-2,0.5694444444444444
RandomForestRFE,RF-169-2,0.41666666666666663
RandomForestRFE,RF-170-2,0.5138888888888888
RandomForestRFE,RF-171-2,0.4722222222222222
RandomForestRFE,RF-172-2,0.5833333333333334
RandomForestRFE,RF-173-2,0.5
RandomForestRFE,RF-174-2,0.5
RandomForestRFE,RF-175-2,0.4305555555555556
RandomForestRFE,RF-176-2,0.4305555555555556
RandomForestRFE,RF-177-2,0.4305555555555556
RandomForestRFE,RF-178-2,0.4861111111111111
RandomForestRFE,RF-1-3,0.3194444444444444
RandomForestRFE,RF-2-3,0.375
RandomForestRFE,RF-3-3,0.41666666666666663
RandomForestRFE,RF-4-3,0.3333333333333333
RandomForestRFE,RF-5-3,0.4027777777777778
RandomForestRFE,RF-6-3,0.375
RandomForestRFE,RF-7-3,0.41666666666666663
RandomForestRFE,RF-8-3,0.4444444444444444
RandomForestRFE,RF-9-3,0.4722222222222222
RandomForestRFE,RF-10-3,0.4027777777777778
RandomForestRFE,RF-11-3,0.4305555555555556
RandomForestRFE,RF-12-3,0.4305555555555556
RandomForestRFE,RF-13-3,0.5
RandomForestRFE,RF-14-3,0.45833333333333337
RandomForestRFE,RF-15-3,0.45833333333333337
RandomForestRFE,RF-16-3,0.4583333333333333
RandomForestRFE,RF-17-3,0.5138888888888888
RandomForestRFE,RF-18-3,0.4583333333333333
RandomForestRFE,RF-19-3,0.45833333333333337
RandomForestRFE,RF-20-3,0.45833333333333337
RandomForestRFE,RF-21-3,0.5555555555555556
RandomForestRFE,RF-22-3,0.4722222222222222
RandomForestRFE,RF-23-3,0.638888888888889
RandomForestRFE,RF-24-3,0.5
RandomForestRFE,RF-25-3,0.4305555555555556
RandomForestRFE,RF-26-3,0.4861111111111111
RandomForestRFE,RF-27-3,0.4861111111111111
RandomForestRFE,RF-28-3,0.5138888888888888
RandomForestRFE,RF-29-3,0.4861111111111111
RandomForestRFE,RF-30-3,0.5277777777777778
RandomForestRFE,RF-31-3,0.4861111111111111
RandomForestRFE,RF-32-3,0.5277777777777778
RandomForestRFE,RF-33-3,0.45833333333333337
RandomForestRFE,RF-34-3,0.5694444444444444
RandomForestRFE,RF-35-3,0.5694444444444444
RandomForestRFE,RF-36-3,0.45833333333333337
RandomForestRFE,RF-37-3,0.5555555555555555
RandomForestRFE,RF-38-3,0.4861111111111111
RandomForestRFE,RF-39-3,0.5555555555555556
RandomForestRFE,RF-40-3,0.5
RandomForestRFE,RF-41-3,0.625
RandomForestRFE,RF-42-3,0.5
RandomForestRFE,RF-43-3,0.5277777777777778
RandomForestRFE,RF-44-3,0.4722222222222222
RandomForestRFE,RF-45-3,0.4861111111111111
RandomForestRFE,RF-46-3,0.5138888888888888
RandomForestRFE,RF-47-3,0.5694444444444444
RandomForestRFE,RF-48-3,0.41666666666666663
RandomForestRFE,RF-49-3,0.5277777777777778
RandomForestRFE,RF-50-3,0.4861111111111111
RandomForestRFE,RF-51-3,0.5416666666666666
RandomForestRFE,RF-52-3,0.45833333333333337
RandomForestRFE,RF-53-3,0.4861111111111111
RandomForestRFE,RF-54-3,0.4583333333333333
RandomForestRFE,RF-55-3,0.4861111111111111
RandomForestRFE,RF-56-3,0.4861111111111111
RandomForestRFE,RF-57-3,0.45833333333333337
RandomForestRFE,RF-58-3,0.4027777777777778
RandomForestRFE,RF-59-3,0.45833333333333337
RandomForestRFE,RF-60-3,0.45833333333333337
RandomForestRFE,RF-61-3,0.4305555555555555
RandomForestRFE,RF-62-3,0.5555555555555555
RandomForestRFE,RF-63-3,0.5416666666666666
RandomForestRFE,RF-64-3,0.5416666666666667
RandomForestRFE,RF-65-3,0.5
RandomForestRFE,RF-66-3,0.4861111111111111
RandomForestRFE,RF-67-3,0.5
RandomForestRFE,RF-68-3,0.45833333333333337
RandomForestRFE,RF-69-3,0.4305555555555556
RandomForestRFE,RF-70-3,0.48611111111111116
RandomForestRFE,RF-71-3,0.4305555555555556
RandomForestRFE,RF-72-3,0.5277777777777778
RandomForestRFE,RF-73-3,0.4722222222222222
RandomForestRFE,RF-74-3,0.4722222222222222
RandomForestRFE,RF-75-3,0.4583333333333333
RandomForestRFE,RF-76-3,0.4722222222222222
RandomForestRFE,RF-77-3,0.5
RandomForestRFE,RF-78-3,0.4583333333333333
RandomForestRFE,RF-79-3,0.513888888888889
RandomForestRFE,RF-80-3,0.4722222222222222
RandomForestRFE,RF-81-3,0.45833333333333337
RandomForestRFE,RF-82-3,0.45833333333333337
RandomForestRFE,RF-83-3,0.4583333333333333
RandomForestRFE,RF-84-3,0.4305555555555556
RandomForestRFE,RF-85-3,0.5
RandomForestRFE,RF-86-3,0.5694444444444444
RandomForestRFE,RF-87-3,0.4305555555555556
RandomForestRFE,RF-88-3,0.45833333333333337
RandomForestRFE,RF-89-3,0.5277777777777778
RandomForestRFE,RF-90-3,0.45833333333333337
RandomForestRFE,RF-91-3,0.375
RandomForestRFE,RF-92-3,0.4027777777777778
RandomForestRFE,RF-93-3,0.4722222222222222
RandomForestRFE,RF-94-3,0.4305555555555556
